epoch,lr,train_loss,val_loss,pseudo_dice
232,0.0057,-0.5029,-0.5253,0.6959
233,0.00569,-0.4942,-0.459,0.7145
234,0.00567,-0.5085,-0.5271,0.7669
235,0.00565,-0.4781,-0.4993,0.7117
236,0.00563,-0.4785,-0.5035,0.7452
237,0.00561,-0.4931,-0.5364,0.7492
238,0.00559,-0.4822,-0.4846,0.6781
239,0.00557,-0.4932,-0.3733,0.5567
240,0.00555,-0.5011,-0.5002,0.6165
241,0.00553,-0.4927,-0.4895,0.7334
242,0.00551,-0.5195,-0.5208,0.7347
243,0.00549,-0.5083,-0.4232,0.6518
244,0.00547,-0.4968,-0.4699,0.7346
245,0.00546,-0.4979,-0.5268,0.7333
246,0.00544,-0.4918,-0.5235,0.7504
247,0.00542,-0.5036,-0.5173,0.6981
248,0.0054,-0.4852,-0.5,0.7583
249,0.00538,-0.487,-0.5054,0.7519
250,0.00536,-0.4985,-0.3967,0.6826
251,0.00534,-0.4643,-0.4593,0.7125
252,0.00532,-0.4755,-0.3987,0.6003
253,0.0053,-0.5038,-0.4335,0.6636
254,0.00528,-0.4984,-0.5347,0.7727
255,0.00526,-0.5011,-0.5654,0.7533
256,0.00524,-0.5206,-0.5391,0.7876
257,0.00522,-0.4929,-0.4666,0.7147
258,0.0052,-0.4884,-0.4797,0.7243
259,0.00518,-0.503,-0.5399,0.7538
260,0.00517,-0.5214,-0.4733,0.725
261,0.00515,-0.4968,-0.4738,0.6782
262,0.00513,-0.4727,-0.4757,0.702
263,0.00511,-0.5096,-0.5241,0.7434
264,0.00509,-0.5019,-0.5587,0.7731
265,0.00507,-0.5208,-0.5858,0.8028
266,0.00505,-0.5224,-0.4584,0.671
267,0.00503,-0.4938,-0.5364,0.7534
268,0.00501,-0.5347,-0.4934,0.7779
269,0.00499,-0.5397,-0.4539,0.7021
270,0.00497,-0.5228,-0.5878,0.8242
271,0.00495,-0.5131,-0.4871,0.7174
272,0.00493,-0.5009,-0.5514,0.7794
273,0.00491,-0.5111,-0.5268,0.7373
274,0.00489,-0.5286,-0.4936,0.719
275,0.00487,-0.5007,-0.5259,0.7582
276,0.00485,-0.5094,-0.5287,0.7627
277,0.00484,-0.5233,-0.5236,0.7254
278,0.00482,-0.4809,-0.4505,0.6285
279,0.0048,-0.4917,-0.5284,0.7287
280,0.00478,-0.5169,-0.5214,0.7191
281,0.00476,-0.519,-0.4758,0.7454
282,0.00474,-0.5129,-0.5436,0.7723
283,0.00472,-0.4776,-0.548,0.7606
284,0.0047,-0.4966,-0.5196,0.7599
285,0.00468,-0.5586,-0.5464,0.7424
286,0.00466,-0.5229,-0.5083,0.7298
287,0.00464,-0.5009,-0.5491,0.7934
288,0.00462,-0.5262,-0.5028,0.7455
289,0.0046,-0.5258,-0.4738,0.673
290,0.00458,-0.4876,-0.5116,0.7511
291,0.00456,-0.483,-0.5052,0.7533
292,0.00454,-0.5021,-0.5189,0.7779
293,0.00452,-0.5105,-0.5331,0.76
294,0.0045,-0.5085,-0.4909,0.7373
295,0.00448,-0.514,-0.5614,0.7658
296,0.00446,-0.506,-0.5302,0.7665
297,0.00444,-0.5009,-0.549,0.7588
298,0.00442,-0.5272,-0.5535,0.7719
299,0.0044,-0.5067,-0.5179,0.7307
