epoch,lr,train_loss,val_loss,pseudo_dice
180,0.00669,-0.6024,-0.6099,0.8108
181,0.00667,-0.595,-0.6137,0.8135
182,0.00665,-0.6009,-0.5535,0.8113
183,0.00664,-0.5833,-0.5637,0.8036
184,0.00662,-0.5784,-0.5348,0.7932
185,0.0066,-0.5899,-0.5694,0.8198
186,0.00658,-0.6177,-0.6027,0.7749
187,0.00656,-0.6193,-0.5395,0.7953
188,0.00654,-0.5808,-0.5809,0.8114
189,0.00652,-0.5724,-0.5758,0.8104
190,0.0065,-0.5667,-0.5573,0.7805
191,0.00648,-0.5881,-0.5513,0.7944
192,0.00647,-0.5787,-0.5623,0.8155
193,0.00645,-0.5964,-0.5676,0.8186
194,0.00643,-0.6183,-0.5469,0.816
195,0.00641,-0.6101,-0.5072,0.749
196,0.00639,-0.6101,-0.5843,0.7875
197,0.00637,-0.5797,-0.5545,0.7952
198,0.00635,-0.5956,-0.587,0.8295
199,0.00633,-0.6106,-0.573,0.8159
200,0.00631,-0.5884,-0.5781,0.7817
201,0.0063,-0.5945,-0.5867,0.8387
202,0.00628,-0.5943,-0.6293,0.8356
203,0.00626,-0.603,-0.5828,0.7909
204,0.00624,-0.6205,-0.6022,0.8191
205,0.00622,-0.6024,-0.6013,0.8161
206,0.0062,-0.5982,-0.6041,0.8176
207,0.00618,-0.5689,-0.6187,0.8283
208,0.00616,-0.6059,-0.558,0.7945
209,0.00614,-0.573,-0.5699,0.788
210,0.00612,-0.6052,-0.5832,0.8285
211,0.00611,-0.6178,-0.5745,0.8124
212,0.00609,-0.5834,-0.5652,0.7866
213,0.00607,-0.5958,-0.5757,0.8084
214,0.00605,-0.5686,-0.5617,0.8033
215,0.00603,-0.569,-0.6012,0.8009
216,0.00601,-0.6002,-0.5817,0.7929
217,0.00599,-0.5985,-0.5626,0.7925
218,0.00597,-0.6052,-0.5348,0.7689
219,0.00595,-0.6082,-0.5794,0.7761
220,0.00593,-0.6105,-0.5775,0.7877
221,0.00592,-0.6117,-0.6149,0.8024
222,0.0059,-0.611,-0.5654,0.7819
223,0.00588,-0.6215,-0.5832,0.8019
224,0.00586,-0.5903,-0.5434,0.7991
225,0.00584,-0.6127,-0.6307,0.8167
226,0.00582,-0.5754,-0.5607,0.7635
227,0.0058,-0.6014,-0.6086,0.7942
228,0.00578,-0.6137,-0.5504,0.7547
229,0.00576,-0.5945,-0.5817,0.8034
230,0.00574,-0.6191,-0.5973,0.8369
231,0.00572,-0.6017,-0.599,0.8422
232,0.0057,-0.6094,-0.6098,0.8375
233,0.00569,-0.6251,-0.5594,0.8318
234,0.00567,-0.6046,-0.5786,0.8079
235,0.00565,-0.6022,-0.6423,0.822
236,0.00563,-0.6186,-0.57,0.7838
237,0.00561,-0.5952,-0.6162,0.8009
238,0.00559,-0.607,-0.59,0.812
239,0.00557,-0.6136,-0.5765,0.8183
240,0.00555,-0.6016,-0.557,0.8016
241,0.00553,-0.6248,-0.634,0.8121
242,0.00551,-0.6064,-0.5695,0.7942
243,0.00549,-0.6098,-0.5289,0.7263
244,0.00547,-0.6164,-0.615,0.7949
245,0.00546,-0.5871,-0.5893,0.812
246,0.00544,-0.6096,-0.5754,0.7978
247,0.00542,-0.6062,-0.598,0.8102
248,0.0054,-0.6162,-0.5515,0.7974
249,0.00538,-0.6296,-0.5486,0.7556
250,0.00536,-0.5961,-0.6263,0.8423
251,0.00534,-0.6277,-0.5664,0.7969
252,0.00532,-0.6161,-0.5813,0.8247
253,0.0053,-0.5857,-0.5975,0.7819
254,0.00528,-0.5941,-0.5734,0.8168
255,0.00526,-0.6107,-0.5598,0.8256
256,0.00524,-0.6061,-0.558,0.7442
257,0.00522,-0.6217,-0.5819,0.8037
258,0.0052,-0.6379,-0.6383,0.8169
259,0.00518,-0.6168,-0.5819,0.8195
260,0.00517,-0.6081,-0.593,0.8228
261,0.00515,-0.6006,-0.6153,0.8009
262,0.00513,-0.6037,-0.5908,0.8091
263,0.00511,-0.6335,-0.6205,0.82
264,0.00509,-0.6104,-0.6046,0.8227
265,0.00507,-0.6201,-0.6167,0.8528
266,0.00505,-0.6293,-0.6075,0.8
267,0.00503,-0.6163,-0.5946,0.7965
268,0.00501,-0.6101,-0.6329,0.8191
269,0.00499,-0.616,-0.5812,0.799
270,0.00497,-0.6149,-0.5959,0.7925
271,0.00495,-0.622,-0.5734,0.7841
272,0.00493,-0.6221,-0.6061,0.8103
273,0.00491,-0.6346,-0.5882,0.7995
274,0.00489,-0.6145,-0.6181,0.8174
275,0.00487,-0.6109,-0.5753,0.7795
276,0.00485,-0.6226,-0.61,0.8038
277,0.00484,-0.6278,-0.5688,0.8199
278,0.00482,-0.6378,-0.6147,0.8331
279,0.0048,-0.6279,-0.6397,0.8002
280,0.00478,-0.6388,-0.6341,0.7733
281,0.00476,-0.6063,-0.5859,0.8163
282,0.00474,-0.6257,-0.6105,0.824
283,0.00472,-0.6209,-0.5434,0.8126
284,0.0047,-0.6345,-0.6196,0.8461
285,0.00468,-0.6262,-0.5597,0.7937
286,0.00466,-0.6223,-0.5936,0.8094
287,0.00464,-0.6268,-0.5781,0.7827
288,0.00462,-0.6046,-0.5588,0.8071
289,0.0046,-0.6196,-0.5982,0.8128
290,0.00458,-0.5994,-0.5745,0.8142
291,0.00456,-0.6131,-0.6072,0.8099
292,0.00454,-0.6067,-0.614,0.8286
293,0.00452,-0.6186,-0.5945,0.8136
294,0.0045,-0.6257,-0.5568,0.7691
295,0.00448,-0.6204,-0.5474,0.7777
296,0.00446,-0.6204,-0.5627,0.8009
297,0.00444,-0.6187,-0.5908,0.8287
298,0.00442,-0.6337,-0.6505,0.8437
299,0.0044,-0.6427,-0.5698,0.8136
300,0.00438,-0.6484,-0.5813,0.8236
301,0.00436,-0.6574,-0.6138,0.8212
302,0.00434,-0.6314,-0.5937,0.8461
303,0.00432,-0.6271,-0.5476,0.803
304,0.0043,-0.6195,-0.6244,0.8112
305,0.00429,-0.6312,-0.6108,0.8297
306,0.00427,-0.6454,-0.5978,0.8054
307,0.00425,-0.6481,-0.6185,0.8296
308,0.00423,-0.6394,-0.6165,0.8339
309,0.00421,-0.6199,-0.6218,0.8231
310,0.00419,-0.6314,-0.6224,0.8156
311,0.00417,-0.636,-0.5464,0.8028
312,0.00415,-0.6604,-0.6422,0.8408
313,0.00413,-0.6364,-0.6078,0.7854
314,0.00411,-0.6479,-0.5461,0.7814
315,0.00409,-0.6193,-0.6366,0.8328
316,0.00407,-0.6475,-0.5948,0.8204
317,0.00405,-0.6403,-0.6086,0.831
318,0.00403,-0.6294,-0.5943,0.7947
319,0.00401,-0.6066,-0.6085,0.8307
320,0.00399,-0.6135,-0.5976,0.8115
321,0.00397,-0.6442,-0.5704,0.7789
322,0.00395,-0.6254,-0.6187,0.7876
323,0.00393,-0.6318,-0.6446,0.8279
324,0.00391,-0.6353,-0.6045,0.8113
325,0.00389,-0.6365,-0.579,0.818
326,0.00387,-0.6613,-0.576,0.8007
327,0.00385,-0.6432,-0.5824,0.8199
328,0.00383,-0.6333,-0.5822,0.8201
329,0.00381,-0.6238,-0.6019,0.8116
330,0.00379,-0.6182,-0.5691,0.7918
331,0.00377,-0.6102,-0.5931,0.8182
332,0.00375,-0.6489,-0.5877,0.8128
333,0.00373,-0.6306,-0.5965,0.7594
334,0.00371,-0.6499,-0.5544,0.7974
335,0.00369,-0.6258,-0.6447,0.8315
336,0.00367,-0.6491,-0.6038,0.808
337,0.00365,-0.6274,-0.5877,0.8175
338,0.00363,-0.6387,-0.6004,0.8258
339,0.00361,-0.6201,-0.5127,0.7932
340,0.00359,-0.6276,-0.5816,0.8171
341,0.00357,-0.6271,-0.5808,0.8312
342,0.00355,-0.6191,-0.6153,0.8068
343,0.00353,-0.5996,-0.5656,0.8128
344,0.00351,-0.6254,-0.5764,0.8139
345,0.00349,-0.6495,-0.6164,0.8287
346,0.00346,-0.6491,-0.5678,0.825
347,0.00344,-0.6273,-0.5987,0.827
348,0.00342,-0.6305,-0.6163,0.8138
349,0.0034,-0.6404,-0.5593,0.8042
350,0.00338,-0.6349,-0.6069,0.8411
351,0.00336,-0.6424,-0.6619,0.8487
352,0.00334,-0.6575,-0.6535,0.8536
353,0.00332,-0.6534,-0.587,0.8143
354,0.0033,-0.6276,-0.5911,0.8163
355,0.00328,-0.6542,-0.6257,0.8477
356,0.00326,-0.654,-0.5718,0.7716
357,0.00324,-0.6549,-0.6523,0.8185
358,0.00322,-0.646,-0.516,0.7655
359,0.0032,-0.6746,-0.5925,0.7984
360,0.00318,-0.6349,-0.6324,0.8307
361,0.00316,-0.6444,-0.5711,0.8168
362,0.00314,-0.6417,-0.6177,0.8223
363,0.00312,-0.6561,-0.5655,0.802
364,0.0031,-0.6476,-0.5573,0.7782
365,0.00308,-0.6547,-0.633,0.8301
366,0.00306,-0.6466,-0.6336,0.8524
367,0.00304,-0.6456,-0.5992,0.8718
368,0.00302,-0.6529,-0.6106,0.782
369,0.003,-0.6135,-0.5756,0.8131
370,0.00297,-0.6501,-0.5949,0.8146
371,0.00295,-0.6463,-0.6197,0.8404
372,0.00293,-0.6535,-0.5734,0.8173
373,0.00291,-0.6679,-0.6024,0.8034
374,0.00289,-0.6478,-0.5668,0.8095
375,0.00287,-0.6368,-0.5842,0.8152
376,0.00285,-0.6396,-0.5866,0.8387
377,0.00283,-0.6402,-0.6176,0.8452
378,0.00281,-0.6571,-0.6158,0.8324
379,0.00279,-0.658,-0.5875,0.805
380,0.00277,-0.6458,-0.5598,0.8148
381,0.00275,-0.6397,-0.5979,0.7938
382,0.00273,-0.6407,-0.616,0.8213
383,0.00271,-0.6643,-0.6351,0.8359
384,0.00268,-0.648,-0.5559,0.781
385,0.00266,-0.6441,-0.5568,0.7481
386,0.00264,-0.6541,-0.5632,0.8379
387,0.00262,-0.674,-0.5786,0.8315
388,0.0026,-0.6501,-0.5823,0.8397
