epoch,lr,train_loss,val_loss,pseudo_dice
324,0.00391,0.4008,0.408,0.8148
325,0.00389,0.3782,0.4013,0.8142
326,0.00387,0.3762,0.3785,0.8088
327,0.00385,0.395,0.4186,0.7965
328,0.00383,0.3748,0.4255,0.7993
329,0.00381,0.3804,0.3755,0.809
330,0.00379,0.3962,0.3947,0.8147
331,0.00377,0.3654,0.4166,0.8013
332,0.00375,0.3786,0.3866,0.7973
333,0.00373,0.3776,0.3758,0.8198
334,0.00371,0.3544,0.3862,0.8139
335,0.00369,0.385,0.4277,0.813
336,0.00367,0.3742,0.4087,0.7501
337,0.00365,0.3928,0.424,0.8055
338,0.00363,0.396,0.3866,0.8087
339,0.00361,0.3846,0.4569,0.7771
340,0.00359,0.3594,0.4544,0.8113
341,0.00357,0.39,0.3761,0.8211
342,0.00355,0.3817,0.3979,0.8021
343,0.00353,0.3778,0.4099,0.8076
344,0.00351,0.3845,0.461,0.7913
345,0.00349,0.3864,0.4233,0.789
346,0.00346,0.4101,0.3948,0.8327
347,0.00344,0.3845,0.3993,0.812
348,0.00342,0.4011,0.4339,0.7955
349,0.0034,0.3738,0.3959,0.8132
350,0.00338,0.3736,0.4265,0.8053
351,0.00336,0.3854,0.3834,0.792
352,0.00334,0.3851,0.4008,0.8183
353,0.00332,0.3857,0.4062,0.8255
354,0.0033,0.363,0.3691,0.8162
355,0.00328,0.3743,0.3896,0.8497
356,0.00326,0.3881,0.348,0.8265
357,0.00324,0.3513,0.3876,0.818
358,0.00322,0.3665,0.37,0.7984
359,0.0032,0.3952,0.3632,0.8439
360,0.00318,0.373,0.3879,0.8117
361,0.00316,0.3741,0.3749,0.8176
362,0.00314,0.3597,0.4115,0.7759
363,0.00312,0.36,0.4141,0.7865
364,0.0031,0.3778,0.3581,0.8171
365,0.00308,0.3553,0.4097,0.8138
366,0.00306,0.3497,0.357,0.8322
367,0.00304,0.3447,0.3618,0.8273
368,0.00302,0.3597,0.3352,0.8254
369,0.003,0.3691,0.4261,0.7953
370,0.00297,0.3521,0.3955,0.798
371,0.00295,0.3874,0.3688,0.819
372,0.00293,0.377,0.4266,0.7808
373,0.00291,0.3451,0.4357,0.7696
374,0.00289,0.3838,0.3952,0.8261
375,0.00287,0.3552,0.411,0.7744
376,0.00285,0.3429,0.404,0.7479
