epoch,lr,train_loss,val_loss,pseudo_dice
273,0.00491,-0.5467,-0.5274,0.8004
274,0.00489,-0.5455,-0.5334,0.7819
275,0.00487,-0.5301,-0.5413,0.7638
276,0.00485,-0.534,-0.5621,0.779
277,0.00484,-0.5427,-0.5375,0.7867
278,0.00482,-0.5134,-0.5798,0.8008
279,0.0048,-0.5443,-0.5307,0.7293
280,0.00478,-0.5506,-0.5158,0.7065
281,0.00476,-0.5276,-0.5557,0.7908
282,0.00474,-0.5238,-0.5295,0.7627
283,0.00472,-0.5446,-0.5874,0.7903
284,0.0047,-0.4924,-0.5281,0.7907
285,0.00468,-0.5571,-0.5452,0.7936
286,0.00466,-0.5505,-0.6106,0.8155
287,0.00464,-0.5393,-0.5733,0.815
288,0.00462,-0.5512,-0.5121,0.7348
289,0.0046,-0.553,-0.5647,0.7499
290,0.00458,-0.5547,-0.582,0.7821
291,0.00456,-0.5387,-0.6286,0.8077
292,0.00454,-0.5322,-0.5311,0.7731
293,0.00452,-0.5471,-0.6035,0.8112
294,0.0045,-0.5299,-0.4819,0.7108
295,0.00448,-0.5383,-0.5399,0.7694
296,0.00446,-0.5566,-0.5489,0.8017
297,0.00444,-0.5518,-0.5287,0.7839
298,0.00442,-0.5578,-0.5288,0.7777
299,0.0044,-0.5478,-0.5899,0.7852
300,0.00438,-0.5395,-0.4873,0.7495
301,0.00436,-0.5284,-0.5829,0.8063
302,0.00434,-0.5398,-0.5281,0.7703
303,0.00432,-0.5333,-0.5909,0.7994
304,0.0043,-0.5654,-0.5456,0.7646
305,0.00429,-0.5497,-0.5376,0.7874
306,0.00427,-0.5433,-0.5987,0.776
307,0.00425,-0.5517,-0.5334,0.7542
308,0.00423,-0.5552,-0.549,0.7488
309,0.00421,-0.5342,-0.5374,0.7787
310,0.00419,-0.5677,-0.5501,0.7531
311,0.00417,-0.5502,-0.5659,0.8057
312,0.00415,-0.5363,-0.5458,0.8106
313,0.00413,-0.5438,-0.5537,0.7711
314,0.00411,-0.573,-0.5889,0.7785
315,0.00409,-0.5455,-0.5354,0.7615
316,0.00407,-0.5448,-0.5887,0.7957
317,0.00405,-0.5837,-0.5499,0.7775
318,0.00403,-0.5518,-0.5859,0.7858
319,0.00401,-0.5522,-0.5266,0.7948
320,0.00399,-0.5745,-0.5526,0.7613
321,0.00397,-0.5445,-0.512,0.7712
322,0.00395,-0.5675,-0.5634,0.8049
323,0.00393,-0.5491,-0.4671,0.754
324,0.00391,-0.5263,-0.5759,0.785
325,0.00389,-0.5678,-0.5462,0.7615
326,0.00387,-0.5788,-0.5503,0.7974
327,0.00385,-0.5543,-0.5286,0.7877
328,0.00383,-0.568,-0.5193,0.7822
329,0.00381,-0.5386,-0.5852,0.7825
330,0.00379,-0.5598,-0.5598,0.7793
331,0.00377,-0.5504,-0.6036,0.831
332,0.00375,-0.5485,-0.5373,0.7461
333,0.00373,-0.5468,-0.5869,0.8074
334,0.00371,-0.5501,-0.5521,0.7887
335,0.00369,-0.5438,-0.5809,0.7797
336,0.00367,-0.5562,-0.5504,0.7844
337,0.00365,-0.5427,-0.59,0.7854
338,0.00363,-0.5593,-0.5255,0.7651
339,0.00361,-0.5573,-0.5811,0.7687
340,0.00359,-0.5353,-0.5241,0.7654
341,0.00357,-0.5428,-0.5824,0.7825
342,0.00355,-0.5575,-0.5202,0.7419
343,0.00353,-0.574,-0.6145,0.7992
344,0.00351,-0.5806,-0.561,0.7667
345,0.00349,-0.5655,-0.53,0.7349
346,0.00346,-0.5689,-0.5808,0.8168
347,0.00344,-0.5665,-0.5599,0.7801
348,0.00342,-0.5601,-0.4986,0.7483
349,0.0034,-0.5796,-0.5296,0.7649
350,0.00338,-0.5471,-0.5206,0.8027
351,0.00336,-0.5576,-0.5652,0.7634
352,0.00334,-0.5709,-0.5421,0.7597
353,0.00332,-0.5529,-0.5787,0.8039
354,0.0033,-0.5613,-0.6017,0.7791
355,0.00328,-0.5796,-0.5293,0.728
