epoch,lr,train_loss,val_loss,pseudo_dice
369,0.003,-0.6444,-0.625,0.8273
370,0.00297,-0.6562,-0.59,0.8281
371,0.00295,-0.6631,-0.5909,0.8294
372,0.00293,-0.6577,-0.548,0.7873
373,0.00291,-0.6596,-0.6168,0.8377
374,0.00289,-0.6412,-0.6497,0.8342
375,0.00287,-0.6509,-0.6255,0.821
376,0.00285,-0.6437,-0.6238,0.8193
377,0.00283,-0.6642,-0.5835,0.7741
378,0.00281,-0.6507,-0.5549,0.8055
379,0.00279,-0.6477,-0.5826,0.8301
380,0.00277,-0.6747,-0.6373,0.8156
381,0.00275,-0.6363,-0.609,0.8223
382,0.00273,-0.6514,-0.5576,0.825
383,0.00271,-0.6628,-0.6396,0.8202
384,0.00268,-0.6428,-0.5617,0.8098
385,0.00266,-0.6554,-0.6328,0.832
386,0.00264,-0.6769,-0.5919,0.7917
387,0.00262,-0.6619,-0.5702,0.8031
388,0.0026,-0.6709,-0.596,0.7976
389,0.00258,-0.6739,-0.6329,0.8252
390,0.00256,-0.6772,-0.6197,0.827
391,0.00254,-0.675,-0.6351,0.8463
392,0.00252,-0.6609,-0.5486,0.7967
393,0.0025,-0.6755,-0.6131,0.7895
394,0.00248,-0.6707,-0.6179,0.8233
395,0.00245,-0.6786,-0.6404,0.8184
396,0.00243,-0.6841,-0.6475,0.8369
397,0.00241,-0.6808,-0.6431,0.8625
398,0.00239,-0.6712,-0.6261,0.7921
399,0.00237,-0.6669,-0.6154,0.833
400,0.00235,-0.6624,-0.6264,0.8155
401,0.00233,-0.6748,-0.553,0.7977
402,0.00231,-0.6693,-0.6357,0.8238
403,0.00229,-0.6542,-0.6303,0.8362
404,0.00226,-0.6719,-0.6105,0.8338
405,0.00224,-0.6713,-0.6139,0.8405
406,0.00222,-0.6803,-0.6618,0.8582
407,0.0022,-0.675,-0.6339,0.8221
408,0.00218,-0.6717,-0.6315,0.8033
409,0.00216,-0.68,-0.5746,0.7949
410,0.00214,-0.6827,-0.6366,0.8203
411,0.00212,-0.6801,-0.6095,0.8131
412,0.00209,-0.6926,-0.5983,0.8208
413,0.00207,-0.6701,-0.5894,0.8044
414,0.00205,-0.6651,-0.5852,0.784
415,0.00203,-0.6697,-0.6205,0.8307
416,0.00201,-0.6726,-0.6143,0.8321
417,0.00199,-0.6753,-0.6358,0.8285
418,0.00196,-0.6778,-0.6181,0.8237
419,0.00194,-0.6576,-0.6035,0.8444
420,0.00192,-0.661,-0.6236,0.7918
421,0.0019,-0.6606,-0.6451,0.8475
422,0.00188,-0.6838,-0.5979,0.8538
423,0.00186,-0.6889,-0.6407,0.8219
424,0.00184,-0.6771,-0.6408,0.8345
425,0.00181,-0.6666,-0.6361,0.825
426,0.00179,-0.6926,-0.6378,0.8532
